Filename,Predictions
ROT_ISIC_0030390.jpg,mel
ISIC_0025750.jpg,nv
ISIC_0026852.jpg,mel
SPECB_ISIC_0033399.jpg,mel
ISIC_0032366.jpg,bkl
ISIC_0025077.jpg,nv
ISIC_0028636.jpg,nv
ISIC_0026758.jpg,nv
SPECB_ISIC_0030785.jpg,akiec
ISIC_0032671.jpg,mel
ISIC_0025882.jpg,nv
SPECB_ISIC_0028640.jpg,bkl
ISIC_0028540.jpg,nv
ISIC_0027412.jpg,nv
SPECB_ISIC_0031133.jpg,bkl
ISIC_0028026.jpg,mel
ROT_ISIC_0033969.jpg,vasc
ISIC_0026301.jpg,mel
ISIC_0029479.jpg,bkl
ISIC_0032148.jpg,nv
SPEC_ISIC_0028840.jpg,bkl
ISIC_0031772.jpg,nv
ISIC_0026596.jpg,nv
ISIC_0031803.jpg,nv
ISIC_0031170.jpg,bkl
ISIC_0033234.jpg,nv
ISIC_0027568.jpg,bcc
ISIC_0024452.jpg,bcc
ISIC_0029880.jpg,bkl
ISIC_0028366.jpg,nv
ISIC_0031560.jpg,mel
SPEC_ISIC_0030130.jpg,bkl
ISIC_0028352.jpg,mel
SPEC_ISIC_0027027.jpg,bkl
ISIC_0029868.jpg,nv
ISIC_0024767.jpg,mel
ROT_ISIC_0025275.jpg,bkl
ISIC_0025122.jpg,nv
ISIC_0032761.jpg,nv
ISIC_0030436.jpg,bkl
SPEC_ISIC_0028640.jpg,bkl
ISIC_0034268.jpg,mel
ISIC_0031221.jpg,nv
ROT_ISIC_0033945.jpg,bkl
ISIC_0031259.jpg,nv
ISIC_0025286.jpg,bkl
SPECB_ISIC_0026893.jpg,akiec
ROT_ISIC_0027279.jpg,bkl
SPEC_ISIC_0025623.jpg,bkl
SPEC_ISIC_0029805.jpg,bcc
SPECB_ISIC_0024940.jpg,mel
SPEC_ISIC_0024881.jpg,bkl
ISIC_0025638.jpg,nv
ROT_ISIC_0033198.jpg,mel
ISIC_0027678.jpg,akiec
ISIC_0029221.jpg,bkl
ISIC_0032743.jpg,nv
ISIC_0029001.jpg,bkl
ISIC_0028696.jpg,mel
ISIC_0030191.jpg,akiec
ROT_ISIC_0028994.jpg,bcc
ROT_ISIC_0029170.jpg,mel
SPECB_ISIC_0024981.jpg,mel
SPECB_ISIC_0029501.jpg,bcc
SPECB_ISIC_0033606.jpg,bkl
ROT_ISIC_0027277.jpg,mel
ROT_ISIC_0031261.jpg,bkl
ISIC_0032003.jpg,nv
ISIC_0030701.jpg,nv
SPECB_ISIC_0030501.jpg,mel
SPECB_ISIC_0032199.jpg,akiec
ISIC_0031596.jpg,mel
ISIC_0024967.jpg,mel
ISIC_0026559.jpg,nv
SPECB_ISIC_0027822.jpg,mel
ROT_ISIC_0034306.jpg,bcc
ISIC_0033634.jpg,nv
SPECB_ISIC_0032968.jpg,akiec
ROT_ISIC_0027527.jpg,bkl
SPEC_ISIC_0028294.jpg,bkl
ISIC_0034156.jpg,nv
ISIC_0028235.jpg,nv
SPECB_ISIC_0029053.jpg,bcc
ISIC_0034130.jpg,nv
SPEC_ISIC_0026388.jpg,akiec
SPECB_ISIC_0033778.jpg,bkl
ISIC_0026701.jpg,nv
ROT_ISIC_0026909.jpg,mel
ISIC_0029500.jpg,akiec
SPEC_ISIC_0032732.jpg,bkl
ISIC_0027629.jpg,bcc
ROT_ISIC_0033271.jpg,bcc
ISIC_0025939.jpg,bkl
ISIC_0028263.jpg,nv
ROT_ISIC_0032439.jpg,bcc
SPECB_ISIC_0024952.jpg,mel
ISIC_0027027.jpg,bkl
ISIC_0033066.jpg,nv
ISIC_0029182.jpg,bcc
SPECB_ISIC_0025616.jpg,mel
ISIC_0033136.jpg,nv
ROT_ISIC_0027550.jpg,akiec
ROT_ISIC_0033705.jpg,akiec
ISIC_0025205.jpg,nv
ISIC_0027970.jpg,nv
ROT_ISIC_0033785.jpg,bkl
ROT_ISIC_0028124.jpg,bkl
ROT_ISIC_0031009.jpg,bcc
ROT_ISIC_0025696.jpg,akiec
SPECB_ISIC_0026775.jpg,bkl
ISIC_0027538.jpg,mel
SPEC_ISIC_0034175.jpg,bkl
ISIC_0027016.jpg,nv
ISIC_0031504.jpg,nv
ISIC_0029416.jpg,nv
SPECB_ISIC_0034012.jpg,mel
ISIC_0027126.jpg,mel
ISIC_0033961.jpg,nv
SPEC_ISIC_0028659.jpg,akiec
ISIC_0024700.jpg,nv
ISIC_0030340.jpg,nv
SPECB_ISIC_0030659.jpg,bcc
ISIC_0028065.jpg,nv
SPEC_ISIC_0030123.jpg,bkl
SPECB_ISIC_0026466.jpg,nv
ROT_ISIC_0033483.jpg,bcc
ISIC_0032419.jpg,nv
SPECB_ISIC_0027187.jpg,mel
SPECB_ISIC_0033378.jpg,bkl
ISIC_0028704.jpg,nv
ISIC_0025517.jpg,nv
ROT_ISIC_0029524.jpg,bcc
ISIC_0032163.jpg,nv
SPECB_ISIC_0024994.jpg,df
SPEC_ISIC_0025178.jpg,akiec
ISIC_0025563.jpg,bcc
SPECB_ISIC_0032019.jpg,mel
SPECB_ISIC_0024459.jpg,mel
SPECB_ISIC_0028291.jpg,mel
ISIC_0024855.jpg,nv
ISIC_0029879.jpg,nv
ISIC_0034252.jpg,bkl
SPEC_ISIC_0026154.jpg,bcc
ROT_ISIC_0030324.jpg,mel
SPEC_ISIC_0029747.jpg,bcc
SPECB_ISIC_0033483.jpg,bcc
ISIC_0033599.jpg,mel
ROT_ISIC_0034050.jpg,mel
ISIC_0033338.jpg,nv
SPECB_ISIC_0026790.jpg,bkl
ISIC_0029983.jpg,nv
ISIC_0029381.jpg,nv
ISIC_0026643.jpg,bcc
ISIC_0033699.jpg,nv
SPEC_ISIC_0026496.jpg,bcc
SPEC_ISIC_0025063.jpg,bcc
SPECB_ISIC_0030583.jpg,bkl
SPECB_ISIC_0032768.jpg,bcc
SPECB_ISIC_0027151.jpg,bkl
ISIC_0029462.jpg,akiec
ISIC_0031441.jpg,nv
SPECB_ISIC_0027713.jpg,mel
ISIC_0029603.jpg,bkl
ISIC_0024640.jpg,mel
ISIC_0024692.jpg,nv
ISIC_0025223.jpg,df
ISIC_0034136.jpg,nv
ISIC_0033711.jpg,nv
ROT_ISIC_0028555.jpg,bkl
ISIC_0028987.jpg,mel
ISIC_0031153.jpg,nv
ISIC_0033765.jpg,nv
ISIC_0034233.jpg,mel
ISIC_0031881.jpg,nv
ROT_ISIC_0029020.jpg,bcc
ISIC_0031064.jpg,nv
ISIC_0030357.jpg,nv
ISIC_0028365.jpg,nv
SPEC_ISIC_0026661.jpg,bkl
SPEC_ISIC_0030158.jpg,akiec
ISIC_0026113.jpg,nv
ISIC_0024884.jpg,nv
ROT_ISIC_0026511.jpg,bkl
ISIC_0024426.jpg,bkl
ISIC_0030439.jpg,nv
ISIC_0029113.jpg,nv
ROT_ISIC_0025915.jpg,bkl
ISIC_0030820.jpg,nv
SPECB_ISIC_0033022.jpg,bkl
SPECB_ISIC_0025450.jpg,mel
SPEC_ISIC_0033410.jpg,bkl
ISIC_0026988.jpg,bcc
ISIC_0024468.jpg,akiec
ISIC_0025154.jpg,akiec
SPEC_ISIC_0031789.jpg,bcc
SPEC_ISIC_0030249.jpg,bcc
ISIC_0025711.jpg,bcc
ISIC_0025058.jpg,nv
ISIC_0033898.jpg,nv
ISIC_0030991.jpg,akiec
ISIC_0026457.jpg,akiec
ISIC_0025401.jpg,nv
ISIC_0027844.jpg,nv
ISIC_0026622.jpg,mel
ISIC_0034029.jpg,nv
ISIC_0025836.jpg,nv
ISIC_0030690.jpg,bcc
ROT_ISIC_0024997.jpg,bkl
ISIC_0027467.jpg,nv
SPEC_ISIC_0027584.jpg,bkl
ROT_ISIC_0032745.jpg,vasc
ISIC_0033909.jpg,nv
SPEC_ISIC_0027004.jpg,bcc
ISIC_0028537.jpg,nv
ROT_ISIC_0026995.jpg,bcc
ISIC_0032732.jpg,nv
ISIC_0028208.jpg,nv
ISIC_0025524.jpg,mel
ISIC_0029440.jpg,nv
SPEC_ISIC_0029035.jpg,bkl
ROT_ISIC_0030360.jpg,mel
ISIC_0030507.jpg,mel
SPECB_ISIC_0030192.jpg,mel
ROT_ISIC_0025856.jpg,bkl
SPECB_ISIC_0031812.jpg,mel
SPEC_ISIC_0031851.jpg,bkl
SPECB_ISIC_0028486.jpg,bcc
ISIC_0028949.jpg,nv
ROT_ISIC_0027425.jpg,bcc
SPEC_ISIC_0025873.jpg,vasc
ISIC_0031097.jpg,nv
SPECB_ISIC_0031436.jpg,bkl
ISIC_0028398.jpg,nv
ISIC_0030298.jpg,nv
ISIC_0033207.jpg,nv
SPEC_ISIC_0032409.jpg,vasc
ISIC_0033720.jpg,bcc
ISIC_0029216.jpg,mel
SPECB_ISIC_0032960.jpg,mel
SPECB_ISIC_0028655.jpg,mel
ROT_ISIC_0026481.jpg,bkl
ISIC_0026514.jpg,bkl
ISIC_0027436.jpg,nv
ROT_ISIC_0025417.jpg,bcc
ISIC_0029991.jpg,bkl
SPECB_ISIC_0033422.jpg,df
SPECB_ISIC_0028076.jpg,akiec
ROT_ISIC_0032913.jpg,mel
ISIC_0024554.jpg,mel
ISIC_0029521.jpg,nv
ISIC_0029268.jpg,akiec
ROT_ISIC_0030591.jpg,akiec
ISIC_0025446.jpg,nv
SPEC_ISIC_0029404.jpg,vasc
ISIC_0027661.jpg,nv
ISIC_0027440.jpg,nv
ISIC_0032250.jpg,nv
ISIC_0026996.jpg,mel
SPEC_ISIC_0032983.jpg,bkl
ISIC_0031902.jpg,nv
ISIC_0024461.jpg,bcc
ISIC_0033147.jpg,nv
SPECB_ISIC_0026275.jpg,bcc
ISIC_0031816.jpg,nv
ISIC_0029188.jpg,nv
SPECB_ISIC_0026845.jpg,bcc
SPEC_ISIC_0025392.jpg,bkl
ISIC_0033972.jpg,mel
SPECB_ISIC_0026266.jpg,mel
ROT_ISIC_0027722.jpg,bcc
SPEC_ISIC_0027677.jpg,bcc
ISIC_0028942.jpg,nv
SPEC_ISIC_0029358.jpg,mel
ROT_ISIC_0027044.jpg,df
ISIC_0025969.jpg,nv
ISIC_0028870.jpg,nv
ISIC_0030752.jpg,nv
SPEC_ISIC_0034115.jpg,bkl
ROT_ISIC_0033999.jpg,mel
ROT_ISIC_0032304.jpg,bkl
SPECB_ISIC_0029083.jpg,bcc
ROT_ISIC_0031931.jpg,mel
SPECB_ISIC_0031009.jpg,bcc
SPEC_ISIC_0026422.jpg,bkl
SPECB_ISIC_0026319.jpg,akiec
ROT_ISIC_0031208.jpg,mel
SPEC_ISIC_0028063.jpg,akiec
ISIC_0027276.jpg,nv
SPEC_ISIC_0027529.jpg,akiec
ROT_ISIC_0026273.jpg,bkl
ISIC_0024435.jpg,bkl
ISIC_0025890.jpg,nv
ISIC_0027576.jpg,nv
SPECB_ISIC_0031929.jpg,bkl
ISIC_0030063.jpg,nv
ROT_ISIC_0027367.jpg,bkl
ISIC_0028646.jpg,bkl
ISIC_0025253.jpg,nv
ISIC_0029609.jpg,nv
ROT_ISIC_0024647.jpg,bkl
ISIC_0026537.jpg,nv
SPEC_ISIC_0032642.jpg,df
ISIC_0028486.jpg,bcc
ISIC_0030891.jpg,nv
ISIC_0030550.jpg,nv
ROT_ISIC_0024517.jpg,akiec
ISIC_0029642.jpg,mel
ISIC_0033790.jpg,df
SPECB_ISIC_0032330.jpg,bkl
SPECB_ISIC_0031808.jpg,bkl
SPEC_ISIC_0028188.jpg,vasc
ISIC_0025522.jpg,nv
SPECB_ISIC_0024679.jpg,mel
SPEC_ISIC_0028085.jpg,bcc
SPECB_ISIC_0029460.jpg,akiec
SPECB_ISIC_0029760.jpg,df
ISIC_0030742.jpg,mel
SPEC_ISIC_0028646.jpg,mel
SPEC_ISIC_0031874.jpg,akiec
ISIC_0028095.jpg,bcc
SPECB_ISIC_0031542.jpg,bkl
ISIC_0027254.jpg,akiec
SPECB_ISIC_0033171.jpg,mel
ISIC_0027772.jpg,nv
ROT_ISIC_0027649.jpg,mel
ROT_ISIC_0033218.jpg,bcc
SPECB_ISIC_0029418.jpg,bkl
ROT_ISIC_0032389.jpg,mel
ISIC_0030370.jpg,nv
ISIC_0026890.jpg,nv
ISIC_0032063.jpg,bkl
ROT_ISIC_0029973.jpg,df
ISIC_0025037.jpg,nv
ISIC_0033053.jpg,nv
ISIC_0033922.jpg,nv
ISIC_0030459.jpg,bkl
SPECB_ISIC_0027488.jpg,df
ISIC_0033843.jpg,mel
ISIC_0027052.jpg,nv
ISIC_0024920.jpg,nv
ROT_ISIC_0026604.jpg,akiec
ISIC_0033114.jpg,mel
SPECB_ISIC_0025577.jpg,akiec
ISIC_0034160.jpg,bcc
ROT_ISIC_0026044.jpg,bkl
SPEC_ISIC_0028774.jpg,bkl
ISIC_0025190.jpg,nv
SPEC_ISIC_0030396.jpg,bkl
ISIC_0032721.jpg,nv
ROT_ISIC_0027387.jpg,mel
ISIC_0030851.jpg,nv
ROT_ISIC_0032806.jpg,mel
SPEC_ISIC_0033270.jpg,bkl
ROT_ISIC_0033248.jpg,bcc
SPEC_ISIC_0027601.jpg,bcc
ROT_ISIC_0026468.jpg,akiec
SPEC_ISIC_0031016.jpg,bkl
SPEC_ISIC_0028747.jpg,bcc
SPEC_ISIC_0031196.jpg,bkl
ISIC_0029610.jpg,akiec
ISIC_0027786.jpg,bcc
ISIC_0031746.jpg,mel
ISIC_0026446.jpg,nv
SPECB_ISIC_0028350.jpg,bcc
ISIC_0027745.jpg,df
ROT_ISIC_0032906.jpg,bcc
ROT_ISIC_0027184.jpg,akiec
ISIC_0029796.jpg,nv
ROT_ISIC_0034101.jpg,mel
ISIC_0027698.jpg,nv
ISIC_0027171.jpg,mel
ISIC_0027592.jpg,nv
ISIC_0026721.jpg,nv
ISIC_0033516.jpg,nv
ISIC_0031036.jpg,nv
SPECB_ISIC_0030910.jpg,mel
ISIC_0029457.jpg,nv
ISIC_0031809.jpg,nv
ISIC_0033173.jpg,nv
ROT_ISIC_0026092.jpg,vasc
ISIC_0030540.jpg,nv
SPEC_ISIC_0028200.jpg,bkl
ISIC_0032927.jpg,mel
ISIC_0030743.jpg,nv
ISIC_0033276.jpg,nv
ROT_ISIC_0026842.jpg,bkl
ISIC_0027278.jpg,nv
ISIC_0033335.jpg,nv
ROT_ISIC_0031287.jpg,bkl
ISIC_0027689.jpg,nv
ISIC_0030620.jpg,nv
SPEC_ISIC_0029731.jpg,bkl
ISIC_0024930.jpg,mel
SPECB_ISIC_0026644.jpg,bkl
ISIC_0028201.jpg,bkl
ISIC_0027377.jpg,nv
ISIC_0024653.jpg,nv
SPECB_ISIC_0028773.jpg,mel
SPECB_ISIC_0032182.jpg,mel
SPECB_ISIC_0027744.jpg,bcc
ISIC_0029449.jpg,nv
ISIC_0030097.jpg,nv
ISIC_0029626.jpg,nv
ISIC_0026577.jpg,bkl
ROT_ISIC_0027146.jpg,bcc
SPEC_ISIC_0026737.jpg,bkl
ROT_ISIC_0029060.jpg,bkl
ISIC_0025063.jpg,bcc
SPECB_ISIC_0027506.jpg,akiec
SPECB_ISIC_0028113.jpg,bcc
SPEC_ISIC_0027478.jpg,bcc
SPECB_ISIC_0029020.jpg,bcc
ISIC_0026757.jpg,nv
SPECB_ISIC_0027117.jpg,vasc
SPECB_ISIC_0024832.jpg,bkl
ISIC_0029507.jpg,nv
ISIC_0030359.jpg,nv
ISIC_0030033.jpg,mel
ISIC_0026885.jpg,mel
ISIC_0024550.jpg,bcc
ISIC_0032867.jpg,vasc
SPEC_ISIC_0024925.jpg,akiec
SPEC_ISIC_0024461.jpg,bcc
SPECB_ISIC_0033533.jpg,mel
SPECB_ISIC_0030242.jpg,akiec
ISIC_0029384.jpg,bkl
ISIC_0031277.jpg,bkl
SPECB_ISIC_0033500.jpg,mel
ISIC_0026087.jpg,nv
SPEC_ISIC_0025567.jpg,bkl
ISIC_0026917.jpg,nv
ROT_ISIC_0025807.jpg,vasc
ISIC_0026764.jpg,mel
ISIC_0030253.jpg,nv
ISIC_0033389.jpg,nv
ISIC_0027086.jpg,mel
ISIC_0026602.jpg,nv
SPECB_ISIC_0031709.jpg,mel
ISIC_0031351.jpg,bcc
ISIC_0025800.jpg,akiec
ISIC_0028886.jpg,nv
SPECB_ISIC_0024432.jpg,bcc
ISIC_0027001.jpg,nv
SPECB_ISIC_0026327.jpg,akiec
ISIC_0025749.jpg,nv
ISIC_0027493.jpg,nv
ISIC_0025850.jpg,nv
ISIC_0033301.jpg,bcc
ROT_ISIC_0031321.jpg,bkl
ISIC_0026765.jpg,bcc
ISIC_0032245.jpg,nv
ISIC_0032780.jpg,nv
ISIC_0025941.jpg,mel
ISIC_0027901.jpg,nv
SPECB_ISIC_0031570.jpg,akiec
ISIC_0028851.jpg,nv
SPEC_ISIC_0030081.jpg,bcc
ISIC_0030015.jpg,df
ROT_ISIC_0029216.jpg,mel
ISIC_0031901.jpg,vasc
ISIC_0025841.jpg,nv
ISIC_0025961.jpg,nv
ISIC_0032534.jpg,bkl
ISIC_0031329.jpg,bkl
SPECB_ISIC_0028228.jpg,mel
ISIC_0026358.jpg,nv
ISIC_0034226.jpg,mel
SPECB_ISIC_0028898.jpg,mel
ISIC_0030599.jpg,nv
SPECB_ISIC_0032750.jpg,mel
SPECB_ISIC_0028611.jpg,bkl
ISIC_0033526.jpg,mel
ISIC_0028724.jpg,nv
ROT_ISIC_0028644.jpg,akiec
ISIC_0032321.jpg,nv
ISIC_0027104.jpg,nv
ISIC_0026543.jpg,nv
ROT_ISIC_0032672.jpg,mel
ISIC_0034229.jpg,nv
ISIC_0028510.jpg,nv
ISIC_0031191.jpg,mel
ISIC_0027002.jpg,nv
SPECB_ISIC_0031950.jpg,vasc
SPECB_ISIC_0033440.jpg,mel
ISIC_0034232.jpg,nv
ISIC_0034221.jpg,bkl
ISIC_0033080.jpg,nv
ROT_ISIC_0031852.jpg,bkl
SPEC_ISIC_0029051.jpg,akiec
ISIC_0028320.jpg,nv
SPEC_ISIC_0024885.jpg,bcc
ISIC_0032421.jpg,nv
SPEC_ISIC_0032740.jpg,bkl
ISIC_0025345.jpg,bkl
SPEC_ISIC_0032315.jpg,nv
ROT_ISIC_0030010.jpg,bcc
SPEC_ISIC_0034299.jpg,bcc
ISIC_0031615.jpg,nv
ISIC_0028834.jpg,nv
SPEC_ISIC_0029443.jpg,bkl
SPECB_ISIC_0033146.jpg,bcc
ISIC_0032827.jpg,bkl
ISIC_0025159.jpg,nv
ISIC_0033555.jpg,nv
ISIC_0033105.jpg,nv
ISIC_0031998.jpg,nv
SPECB_ISIC_0026188.jpg,mel
SPEC_ISIC_0027856.jpg,vasc
SPECB_ISIC_0027144.jpg,mel
SPEC_ISIC_0026194.jpg,akiec
ROT_ISIC_0032111.jpg,bkl
SPECB_ISIC_0025627.jpg,df
ISIC_0028798.jpg,nv
SPECB_ISIC_0026205.jpg,bkl
ISIC_0033608.jpg,vasc
ISIC_0033757.jpg,nv
SPECB_ISIC_0027270.jpg,bkl
ROT_ISIC_0028728.jpg,bcc
SPECB_ISIC_0033024.jpg,mel
ISIC_0033016.jpg,nv
ISIC_0027600.jpg,nv
SPEC_ISIC_0030721.jpg,nv
ISIC_0024322.jpg,nv
ISIC_0033824.jpg,nv
SPECB_ISIC_0033466.jpg,bkl
ISIC_0027573.jpg,mel
ISIC_0033882.jpg,nv
ISIC_0033640.jpg,nv
ROT_ISIC_0025302.jpg,df
SPEC_ISIC_0027916.jpg,bkl
ISIC_0031115.jpg,mel
SPECB_ISIC_0032200.jpg,bkl
SPECB_ISIC_0027204.jpg,mel
SPECB_ISIC_0029474.jpg,bkl
ISIC_0024984.jpg,bcc
ISIC_0026068.jpg,vasc
SPEC_ISIC_0025777.jpg,bkl
ISIC_0030271.jpg,bcc
ISIC_0027120.jpg,bcc
SPEC_ISIC_0029897.jpg,bkl
SPEC_ISIC_0028329.jpg,bcc
ROT_ISIC_0031900.jpg,mel
ISIC_0030161.jpg,nv
SPECB_ISIC_0032867.jpg,vasc
ROT_ISIC_0033020.jpg,bcc
ISIC_0031239.jpg,mel
ISIC_0032253.jpg,bcc
ROT_ISIC_0027101.jpg,mel
ISIC_0030650.jpg,nv
ROT_ISIC_0028343.jpg,bkl
ISIC_0033950.jpg,nv
ISIC_0026997.jpg,nv
ROT_ISIC_0032687.jpg,mel
ROT_ISIC_0031002.jpg,df
ROT_ISIC_0031389.jpg,mel
ISIC_0031840.jpg,nv
ISIC_0026709.jpg,akiec
SPECB_ISIC_0028503.jpg,bkl
ISIC_0027184.jpg,akiec
ISIC_0029508.jpg,nv
ISIC_0034304.jpg,nv
ISIC_0026252.jpg,nv
SPECB_ISIC_0028445.jpg,mel
SPEC_ISIC_0026857.jpg,akiec
SPECB_ISIC_0024726.jpg,bkl
ROT_ISIC_0030366.jpg,mel
SPECB_ISIC_0031040.jpg,akiec
ROT_ISIC_0027904.jpg,mel
ROT_ISIC_0033074.jpg,mel
ROT_ISIC_0026675.jpg,bkl
SPECB_ISIC_0029573.jpg,akiec
ROT_ISIC_0029513.jpg,bkl
ROT_ISIC_0026056.jpg,bcc
ISIC_0030541.jpg,nv
SPEC_ISIC_0028688.jpg,bkl
ISIC_0032963.jpg,bkl
ISIC_0028240.jpg,nv
ROT_ISIC_0031289.jpg,mel
ROT_ISIC_0025235.jpg,mel
SPECB_ISIC_0033780.jpg,df
ISIC_0026489.jpg,mel
SPECB_ISIC_0032816.jpg,bcc
ISIC_0028984.jpg,mel
SPEC_ISIC_0030705.jpg,bkl
ISIC_0024406.jpg,nv
ISIC_0030142.jpg,akiec
SPEC_ISIC_0026205.jpg,bkl
ISIC_0029557.jpg,bkl
ISIC_0028177.jpg,nv
ROT_ISIC_0027552.jpg,mel
SPECB_ISIC_0031686.jpg,bkl
ISIC_0027634.jpg,nv
ROT_ISIC_0030925.jpg,mel
ISIC_0030607.jpg,nv
ISIC_0024867.jpg,vasc
ROT_ISIC_0028651.jpg,df
ISIC_0025321.jpg,vasc
ROT_ISIC_0031276.jpg,vasc
ROT_ISIC_0029974.jpg,akiec
ISIC_0025722.jpg,nv
ISIC_0028934.jpg,nv
ISIC_0026568.jpg,nv
SPECB_ISIC_0025716.jpg,bkl
ISIC_0027473.jpg,bcc
ISIC_0029433.jpg,nv
ROT_ISIC_0028814.jpg,bcc
ISIC_0029145.jpg,nv
SPECB_ISIC_0025035.jpg,mel
ISIC_0025361.jpg,nv
SPECB_ISIC_0024481.jpg,mel
ISIC_0032034.jpg,bkl
ISIC_0031400.jpg,bcc
SPECB_ISIC_0028451.jpg,mel
ISIC_0034121.jpg,nv
SPECB_ISIC_0028122.jpg,bcc
ROT_ISIC_0024632.jpg,bcc
ISIC_0034106.jpg,mel
SPEC_ISIC_0025874.jpg,mel
SPEC_ISIC_0030241.jpg,bkl
SPEC_ISIC_0031223.jpg,bkl
ROT_ISIC_0029157.jpg,mel
SPECB_ISIC_0024662.jpg,vasc
ISIC_0025427.jpg,akiec
ROT_ISIC_0027826.jpg,bkl
ISIC_0030286.jpg,nv
ISIC_0031663.jpg,nv
ROT_ISIC_0032533.jpg,mel
ISIC_0025039.jpg,nv
SPECB_ISIC_0032245.jpg,nv
SPECB_ISIC_0034015.jpg,bcc
ISIC_0032016.jpg,nv
ROT_ISIC_0033908.jpg,bkl
ISIC_0028797.jpg,nv
ROT_ISIC_0030137.jpg,bkl
SPECB_ISIC_0033061.jpg,mel
SPECB_ISIC_0026867.jpg,bkl
ISIC_0027818.jpg,nv
SPEC_ISIC_0025244.jpg,vasc
ISIC_0033502.jpg,nv
SPEC_ISIC_0028346.jpg,df
ISIC_0029577.jpg,nv
ISIC_0025233.jpg,nv
ISIC_0032728.jpg,nv
ISIC_0028439.jpg,nv
ISIC_0024677.jpg,nv
SPECB_ISIC_0032777.jpg,bcc
ISIC_0031076.jpg,nv
ROT_ISIC_0027437.jpg,bkl
ISIC_0025050.jpg,nv
ISIC_0034059.jpg,mel
ISIC_0025879.jpg,bkl
ISIC_0028996.jpg,nv
ROT_ISIC_0025035.jpg,mel
ISIC_0027717.jpg,nv
ISIC_0026592.jpg,nv
SPECB_ISIC_0026092.jpg,vasc
ISIC_0031276.jpg,vasc
SPEC_ISIC_0024411.jpg,bcc
SPECB_ISIC_0028582.jpg,mel
ISIC_0032460.jpg,bkl
ISIC_0025551.jpg,nv
ROT_ISIC_0032314.jpg,bcc
SPECB_ISIC_0029108.jpg,bkl
ISIC_0032659.jpg,nv
SPEC_ISIC_0029041.jpg,akiec
ISIC_0025597.jpg,mel
ISIC_0030252.jpg,nv
ROT_ISIC_0032545.jpg,vasc
ROT_ISIC_0029527.jpg,bkl
SPECB_ISIC_0030423.jpg,mel
SPECB_ISIC_0032845.jpg,mel
ISIC_0025691.jpg,bcc
ISIC_0033284.jpg,bkl
ISIC_0029898.jpg,mel
SPECB_ISIC_0024647.jpg,bkl
ISIC_0024601.jpg,nv
ROT_ISIC_0026940.jpg,bcc
ISIC_0028202.jpg,nv
ISIC_0032376.jpg,nv
ISIC_0031960.jpg,nv
ROT_ISIC_0024929.jpg,mel
ISIC_0027684.jpg,nv
ISIC_0025078.jpg,nv
SPEC_ISIC_0032614.jpg,vasc
ROT_ISIC_0024740.jpg,bkl
ROT_ISIC_0025249.jpg,vasc
SPECB_ISIC_0030730.jpg,bcc
ROT_ISIC_0026984.jpg,akiec
ROT_ISIC_0024445.jpg,bkl
SPEC_ISIC_0026895.jpg,bkl
SPECB_ISIC_0033275.jpg,mel
ROT_ISIC_0031874.jpg,akiec
ROT_ISIC_0027652.jpg,bkl
ISIC_0032845.jpg,mel
SPECB_ISIC_0028978.jpg,bcc
ISIC_0032296.jpg,nv
ISIC_0030111.jpg,nv
ROT_ISIC_0029404.jpg,vasc
ISIC_0032146.jpg,bcc
ISIC_0028503.jpg,bkl
SPEC_ISIC_0026876.jpg,vasc
SPECB_ISIC_0028560.jpg,bkl
ISIC_0024619.jpg,nv
ISIC_0033318.jpg,nv
ISIC_0032246.jpg,bcc
ISIC_0024611.jpg,nv
SPECB_ISIC_0031593.jpg,bcc
ISIC_0031914.jpg,nv
ISIC_0032104.jpg,nv
ISIC_0030422.jpg,mel
SPEC_ISIC_0034306.jpg,bcc
ISIC_0034250.jpg,nv
ISIC_0031723.jpg,nv
ISIC_0031030.jpg,nv
ISIC_0028894.jpg,mel
ISIC_0034058.jpg,bcc
ROT_ISIC_0033158.jpg,vasc
ISIC_0025257.jpg,nv
SPECB_ISIC_0024925.jpg,akiec
SPEC_ISIC_0031558.jpg,bkl
ROT_ISIC_0031999.jpg,mel
SPEC_ISIC_0026912.jpg,bkl
SPECB_ISIC_0029206.jpg,mel
ISIC_0028367.jpg,nv
ISIC_0029104.jpg,nv
ISIC_0029240.jpg,nv
ISIC_0028573.jpg,mel
SPECB_ISIC_0024643.jpg,bkl
ISIC_0025875.jpg,nv
SPECB_ISIC_0025485.jpg,bkl
SPEC_ISIC_0029302.jpg,bkl
ISIC_0024328.jpg,mel
SPEC_ISIC_0032156.jpg,bkl
ISIC_0026312.jpg,nv
ISIC_0027946.jpg,nv
ISIC_0029910.jpg,nv
SPEC_ISIC_0024970.jpg,bkl
SPEC_ISIC_0024471.jpg,bkl
SPECB_ISIC_0032876.jpg,bkl
SPECB_ISIC_0028928.jpg,bcc
SPECB_ISIC_0030230.jpg,bcc
SPECB_ISIC_0032879.jpg,mel
ISIC_0032090.jpg,nv
ISIC_0029961.jpg,nv
SPECB_ISIC_0032978.jpg,bkl
ROT_ISIC_0031557.jpg,mel
ISIC_0028862.jpg,nv
SPEC_ISIC_0029060.jpg,bkl
ISIC_0025556.jpg,nv
ROT_ISIC_0028584.jpg,mel
ROT_ISIC_0033235.jpg,bkl
ISIC_0031250.jpg,nv
